X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,FID
-79.3813324,43.6511726,90314,GO-20171503304,2017-08-20T04:00:00.000Z,2017-08-20T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,August,20,232,Sunday    ,3,2017,August,20,232,Sunday    ,3,Robbery,D52    ,76,Bay Street Corridor (76),43.6511726,-79.3813324,11850
-79.393936199999985,43.6465149,89634,GO-2017532821,2017-03-26T04:00:00.000Z,2017-03-26T04:00:00.000Z,Outside,1610,100,Robbery With Weapon,2017,March,26,85,Sunday    ,4,2017,March,26,85,Sunday    ,3,Robbery,D52,77,Waterfront Communities-The Island (77),43.6465149,-79.3939362,11851
-79.208847,43.7633476,90316,GO-20171508251,2017-08-20T04:00:00.000Z,2017-08-20T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,August,20,232,Sunday    ,23,2017,August,20,232,Sunday    ,23,Robbery,D43,137,Woburn (137),43.7633476,-79.208847,11852
-79.481514,43.6309738,90319,GO-20171502967,2017-08-20T04:00:00.000Z,2017-08-20T04:00:00.000Z,Commercial,1610,100,Robbery With Weapon,2017,August,20,232,Sunday    ,1,2017,August,20,232,Sunday    ,1,Robbery,D22    ,16,Stonegate-Queensway (16),43.6309738,-79.481514,11853
-79.3771439,43.6565018,90328,GO-20171507539,2017-08-20T04:00:00.000Z,2017-08-20T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,August,20,232,Sunday    ,20,2017,August,20,232,Sunday    ,20,Robbery,D51,75,Church-Yonge Corridor (75),43.6565018,-79.3771439,11854
-79.556259200000014,43.7331085,90329,GO-20171507963,2017-08-20T04:00:00.000Z,2017-08-20T04:00:00.000Z,House,1610,200,Robbery - Mugging,2017,August,20,232,Sunday    ,22,2017,August,20,232,Sunday    ,22,Robbery,D23,3,Thistletown-Beaumond Heights (3),43.7331085,-79.5562592,11855
-79.4045181,43.6665268,90335,GO-20171503236,2017-08-20T04:00:00.000Z,2017-08-20T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,August,20,232,Sunday    ,3,2017,August,20,232,Sunday    ,3,Robbery,D14,95,Annex (95),43.6665268,-79.4045181,11856
-79.4045181,43.6665268,90336,GO-20171503236,2017-08-20T04:00:00.000Z,2017-08-20T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,August,20,232,Sunday    ,3,2017,August,20,232,Sunday    ,3,Robbery,D14,95,Annex (95),43.6665268,-79.4045181,11857
-79.4809647,43.678154,90344,GO-20171535451,2017-08-23T04:00:00.000Z,2017-08-24T04:00:00.000Z,Outside,1610,170,Robbery - Delivery Person,2017,August,24,236,Thursday  ,22,2017,August,23,235,Wednesday ,23,Robbery,D12,111,Rockcliffe-Smythe (111),43.678154,-79.4809647,11858
-79.5532379,43.6681442,90371,GO-20162014258,2016-11-12T05:00:00.000Z,2016-11-12T05:00:00.000Z,Outside,1610,180,Robbery - Swarming,2016,November,12,317,Saturday  ,20,2016,November,12,317,Saturday  ,20,Robbery,D22    ,10,Princess-Rosethorn (10),43.6681442,-79.5532379,11859
-79.5532379,43.6681442,90372,GO-20162014258,2016-11-12T05:00:00.000Z,2016-11-12T05:00:00.000Z,Outside,1610,180,Robbery - Swarming,2016,November,12,317,Saturday  ,20,2016,November,12,317,Saturday  ,20,Robbery,D22    ,10,Princess-Rosethorn (10),43.6681442,-79.5532379,11860
-79.4940948,43.7049522,90385,GO-20162012419,2016-11-12T05:00:00.000Z,2016-11-12T05:00:00.000Z,Commercial,1610,210,Robbery - Business,2016,November,12,317,Saturday  ,14,2016,November,12,317,Saturday  ,14,Robbery,D12,28,Rustic (28),43.7049522,-79.4940948,11861
-79.4940948,43.7049522,90386,GO-20162012419,2016-11-12T05:00:00.000Z,2016-11-12T05:00:00.000Z,Commercial,1610,210,Robbery - Business,2016,November,12,317,Saturday  ,14,2016,November,12,317,Saturday  ,14,Robbery,D12,28,Rustic (28),43.7049522,-79.4940948,11862
-79.4976578,43.7566032,90400,GO-20162014510,2016-11-12T05:00:00.000Z,2016-11-12T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2016,November,12,317,Saturday  ,21,2016,November,12,317,Saturday  ,21,Robbery,D31,27,York University Heights (27),43.7566032,-79.4976578,11863
-79.3146057,43.8017883,90409,GO-20162013815,2016-11-12T05:00:00.000Z,2016-11-12T05:00:00.000Z,Outside,1610,150,Robbery - Purse Snatch,2016,November,12,317,Saturday  ,18,2016,November,12,317,Saturday  ,18,Robbery,D42,117,L'Amoreaux (117),43.8017883,-79.3146057,11864
-79.3146057,43.8017883,90410,GO-20162013815,2016-11-12T05:00:00.000Z,2016-11-12T05:00:00.000Z,Outside,1610,150,Robbery - Purse Snatch,2016,November,12,317,Saturday  ,18,2016,November,12,317,Saturday  ,18,Robbery,D42,117,L'Amoreaux (117),43.8017883,-79.3146057,11865
-79.376976,43.6468849,90412,GO-20162013211,2016-11-12T05:00:00.000Z,2016-11-12T05:00:00.000Z,Commercial,1610,210,Robbery - Business,2016,November,12,317,Saturday  ,16,2016,November,12,317,Saturday  ,14,Robbery,D52,75,Church-Yonge Corridor (75),43.6468849,-79.376976,11866
-79.380928,43.6563301,90421,GO-20162059289,2016-11-19T05:00:00.000Z,2016-11-20T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2016,November,20,325,Sunday    ,0,2016,November,19,324,Saturday  ,21,Robbery,D52,75,Church-Yonge Corridor (75),43.6563301,-79.380928,11867
-79.420639,43.7786522,90427,GO-20162054585,2016-11-19T05:00:00.000Z,2016-11-19T05:00:00.000Z,House,1610,200,Robbery - Mugging,2016,November,19,324,Saturday  ,6,2016,November,19,324,Saturday  ,6,Robbery,D32,36,Newtonbrook West (36),43.7786522,-79.420639,11868
-79.190155,43.8041649,90431,GO-20162058564,2016-11-19T05:00:00.000Z,2016-11-19T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2016,November,19,324,Saturday  ,22,2016,November,19,324,Saturday  ,21,Robbery,D42,131,Rouge (131),43.8041649,-79.190155,11869
-79.5160751,43.7507401,90437,GO-20171525913,2017-08-23T04:00:00.000Z,2017-08-23T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,August,23,235,Wednesday ,14,2017,August,23,235,Wednesday ,14,Robbery,D31,25,Glenfield-Jane Heights (25),43.7507401,-79.5160751,11870
-79.3413849,43.7080193,90442,GO-20171527732,2017-08-23T04:00:00.000Z,2017-08-23T04:00:00.000Z,Apartment,1610,120,Robbery - Armoured Car,2017,August,23,235,Wednesday ,19,2017,August,23,235,Wednesday ,19,Robbery,D53,55,Thorncliffe Park (55),43.7080193,-79.3413849,11871
-79.3413849,43.7080193,90443,GO-20171527732,2017-08-23T04:00:00.000Z,2017-08-23T04:00:00.000Z,Apartment,1610,200,Robbery - Mugging,2017,August,23,235,Wednesday ,19,2017,August,23,235,Wednesday ,19,Robbery,D53,55,Thorncliffe Park (55),43.7080193,-79.3413849,11872
-79.2678986,43.709465,90455,GO-20162058294,2016-11-19T05:00:00.000Z,2016-11-19T05:00:00.000Z,House,1610,130,Robbery - Home Invasion,2016,November,19,324,Saturday  ,20,2016,November,19,324,Saturday  ,20,Robbery,D41,120,Clairlea-Birchmount (120),43.709465,-79.2678986,11873
-79.3034821,43.6951332,90464,GO-20162068977,2016-11-19T05:00:00.000Z,2016-11-21T05:00:00.000Z,Apartment,1610,100,Robbery With Weapon,2016,November,21,326,Monday    ,16,2016,November,19,324,Saturday  ,6,Robbery,D54,61,Taylor-Massey (61),43.6951332,-79.3034821,11874
-79.397644,43.6449547,90469,GO-20162053810,2016-11-19T05:00:00.000Z,2016-11-19T05:00:00.000Z,Outside,1610,220,Robbery - Other,2016,November,19,324,Saturday  ,2,2016,November,19,324,Saturday  ,2,Robbery,D14,77,Waterfront Communities-The Island (77),43.6449547,-79.397644,11875
-79.6014404,43.7304726,90488,GO-20171528911,2017-08-23T04:00:00.000Z,2017-08-23T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,August,23,235,Wednesday ,23,2017,August,23,235,Wednesday ,23,Robbery,D23,1,West Humber-Clairville (1),43.7304726,-79.6014404,11876
-79.540870699999985,43.6177444,90489,GO-20171522444,2017-08-23T04:00:00.000Z,2017-08-23T04:00:00.000Z,Commercial,1610,150,Robbery - Purse Snatch,2017,August,23,235,Wednesday ,1,2017,August,23,235,Wednesday ,1,Robbery,D22,14,Islington-City Centre West (14),43.6177444,-79.5408707,11877
-79.522964500000015,43.7682648,90491,GO-20171526332,2017-08-23T04:00:00.000Z,2017-08-23T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,August,23,235,Wednesday ,17,2017,August,23,235,Wednesday ,15,Robbery,D31,24,Black Creek (24),43.7682648,-79.5229645,11878
-79.4185715,43.6639481,90499,GO-20171528302,2017-08-23T04:00:00.000Z,2017-08-23T04:00:00.000Z,Outside,1610,100,Robbery With Weapon,2017,August,23,235,Wednesday ,23,2017,August,23,235,Wednesday ,21,Robbery,D14,95,Annex (95),43.6639481,-79.4185715,11879
-79.5760574,43.6304665,90505,GO-20162055832,2016-11-19T05:00:00.000Z,2016-11-19T05:00:00.000Z,Apartment,1610,110,Robbery - Financial Institute,2016,November,19,324,Saturday  ,12,2016,November,19,324,Saturday  ,12,Robbery,D22,12,Markland Wood (12),43.6304665,-79.5760574,11880
-79.4020233,43.6581116,90517,GO-20162054529,2016-11-19T05:00:00.000Z,2016-11-19T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2016,November,19,324,Saturday  ,6,2016,November,19,324,Saturday  ,4,Robbery,D14,79,University (79),43.6581116,-79.4020233,11881
-79.5521545,43.695797,90522,GO-20162056306,2016-11-19T05:00:00.000Z,2016-11-19T05:00:00.000Z,Outside,1610,150,Robbery - Purse Snatch,2016,November,19,324,Saturday  ,13,2016,November,19,324,Saturday  ,13,Robbery,D23,6,Kingsview Village-The Westway (6),43.695797,-79.5521545,11882
-79.400428800000014,43.6540527,90536,GO-2017613296,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Outside,1610,100,Robbery With Weapon,2017,April,7,97,Friday    ,14,2017,April,7,97,Friday    ,14,Robbery,D14,78,Kensington-Chinatown (78),43.6540527,-79.4004288,11883
-79.5650177,43.7365532,90541,GO-2017615513,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,April,7,97,Friday    ,20,2017,April,7,97,Friday    ,20,Robbery,D23,3,Thistletown-Beaumond Heights (3),43.7365532,-79.5650177,11884
-79.5650177,43.7365532,90542,GO-2017615513,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,April,7,97,Friday    ,20,2017,April,7,97,Friday    ,20,Robbery,D23,3,Thistletown-Beaumond Heights (3),43.7365532,-79.5650177,11885
-79.39864350000002,43.6544037,90547,GO-2017615801,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,April,7,97,Friday    ,21,2017,April,7,97,Friday    ,21,Robbery,D52,78,Kensington-Chinatown (78),43.6544037,-79.3986435,11886
-79.603912399999984,43.7436447,90552,GO-2017615789,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,April,7,97,Friday    ,21,2017,April,7,97,Friday    ,21,Robbery,D23,1,West Humber-Clairville (1),43.7436447,-79.6039124,11887
-79.603912399999984,43.7436447,90553,GO-2017615789,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,April,7,97,Friday    ,21,2017,April,7,97,Friday    ,21,Robbery,D23,1,West Humber-Clairville (1),43.7436447,-79.6039124,11888
-79.603912399999984,43.7436447,90554,GO-2017615789,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,April,7,97,Friday    ,21,2017,April,7,97,Friday    ,21,Robbery,D23,1,West Humber-Clairville (1),43.7436447,-79.6039124,11889
-79.3399429,43.6896439,90555,GO-2017616291,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Outside,1610,100,Robbery With Weapon,2017,April,7,97,Friday    ,23,2017,April,7,97,Friday    ,23,Robbery,D54,59,Danforth East York (59),43.6896439,-79.3399429,11890
-79.3744507,43.6688728,90564,GO-2017614333,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Apartment,1610,200,Robbery - Mugging,2017,April,7,97,Friday    ,16,2017,April,7,97,Friday    ,16,Robbery,D51    ,74,North St.James Town (74),43.6688728,-79.3744507,11891
-79.4453125,43.6967659,90579,GO-2017609916,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Apartment,1610,210,Robbery - Business,2017,April,7,97,Friday    ,1,2017,April,7,97,Friday    ,0,Robbery,D13,108,Briar Hill-Belgravia (108),43.6967659,-79.4453125,11892
-79.4453125,43.6967659,90580,GO-2017609916,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Apartment,1610,210,Robbery - Business,2017,April,7,97,Friday    ,1,2017,April,7,97,Friday    ,0,Robbery,D13,108,Briar Hill-Belgravia (108),43.6967659,-79.4453125,11893
-79.4453125,43.6967659,90591,GO-2017609916,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Apartment,1610,210,Robbery - Business,2017,April,7,97,Friday    ,1,2017,April,7,97,Friday    ,0,Robbery,D13,108,Briar Hill-Belgravia (108),43.6967659,-79.4453125,11894
-79.4453125,43.6967659,90592,GO-2017609916,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Apartment,1610,210,Robbery - Business,2017,April,7,97,Friday    ,1,2017,April,7,97,Friday    ,0,Robbery,D13,108,Briar Hill-Belgravia (108),43.6967659,-79.4453125,11895
-79.4453125,43.6967659,90593,GO-2017609916,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Apartment,1610,210,Robbery - Business,2017,April,7,97,Friday    ,1,2017,April,7,97,Friday    ,0,Robbery,D13,108,Briar Hill-Belgravia (108),43.6967659,-79.4453125,11896
-79.1409149,43.789661399999986,90596,GO-2017613116,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Commercial,1610,110,Robbery - Financial Institute,2017,April,7,97,Friday    ,13,2017,April,7,97,Friday    ,13,Robbery,D43,131,Rouge (131),43.7896614,-79.1409149,11897
-79.1409149,43.789661399999986,90597,GO-2017613116,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Commercial,1610,110,Robbery - Financial Institute,2017,April,7,97,Friday    ,13,2017,April,7,97,Friday    ,13,Robbery,D43,131,Rouge (131),43.7896614,-79.1409149,11898
-79.4705582,43.6796989,90605,GO-2017613239,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Apartment,1610,200,Robbery - Mugging,2017,April,7,97,Friday    ,14,2017,April,7,97,Friday    ,14,Robbery,D12,110,Keelesdale-Eglinton West (110),43.6796989,-79.4705582,11899
-79.3041534,43.7674561,90606,GO-2017616023,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,April,7,97,Friday    ,22,2017,April,7,97,Friday    ,21,Robbery,D41,119,Wexford/Maryvale (119),43.7674561,-79.3041534,11900
-79.4021149,43.7697563,90627,GO-2017615839,2017-04-07T04:00:00.000Z,2017-04-07T04:00:00.000Z,Outside,1610,100,Robbery With Weapon,2017,April,7,97,Friday    ,21,2017,April,7,97,Friday    ,21,Robbery,D32,51,Willowdale East (51),43.7697563,-79.4021149,11901
-79.219726599999987,43.7451057,90638,GO-2017627254,2017-04-08T04:00:00.000Z,2017-04-09T04:00:00.000Z,Apartment,1610,200,Robbery - Mugging,2017,April,9,99,Sunday    ,18,2017,April,8,98,Saturday  ,22,Robbery,D43,139,Scarborough Village (139),43.7451057,-79.2197266,11902
-79.2971268,43.6683426,90652,GO-2017616727,2017-04-08T04:00:00.000Z,2017-04-08T04:00:00.000Z,Outside,1610,100,Robbery With Weapon,2017,April,8,98,Saturday  ,4,2017,April,8,98,Saturday  ,1,Robbery,D55    ,63,The Beaches (63),43.6683426,-79.2971268,11903
-79.4000473,43.6579514,90662,GO-2017617244,2017-04-08T04:00:00.000Z,2017-04-08T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,April,8,98,Saturday  ,3,2017,April,8,98,Saturday  ,3,Robbery,D52,79,University (79),43.6579514,-79.4000473,11904
-79.557937599999988,43.6762123,90667,GO-2017622504,2017-04-08T04:00:00.000Z,2017-04-08T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,April,8,98,Saturday  ,23,2017,April,8,98,Saturday  ,23,Robbery,D23,7,Willowridge-Martingrove-Richview (7),43.6762123,-79.5579376,11905
-79.413887,43.703476,90669,GO-2017620820,2017-04-08T04:00:00.000Z,2017-04-08T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,April,8,98,Saturday  ,17,2017,April,8,98,Saturday  ,17,Robbery,D53,103,Lawrence Park South (103),43.703476,-79.413887,11906
-79.413887,43.703476,90670,GO-2017620820,2017-04-08T04:00:00.000Z,2017-04-08T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,April,8,98,Saturday  ,17,2017,April,8,98,Saturday  ,17,Robbery,D53,103,Lawrence Park South (103),43.703476,-79.413887,11907
-79.52024080000001,43.5974464,90671,GO-2017616716,2017-04-08T04:00:00.000Z,2017-04-08T04:00:00.000Z,Outside,1610,100,Robbery With Weapon,2017,April,8,98,Saturday  ,0,2017,April,8,98,Saturday  ,0,Robbery,D22,18,New Toronto (18),43.5974464,-79.5202408,11908
-79.3837662,43.655719799999986,90675,GO-2017616521,2017-04-08T04:00:00.000Z,2017-04-08T04:00:00.000Z,Outside,1610,220,Robbery - Other,2017,April,8,98,Saturday  ,0,2017,April,8,98,Saturday  ,0,Robbery,D52,76,Bay Street Corridor (76),43.6557198,-79.3837662,11909
-79.288002,43.6826973,90684,GO-2017617314,2017-04-08T04:00:00.000Z,2017-04-08T04:00:00.000Z,Outside,1610,160,Robbery - Taxi,2017,April,8,98,Saturday  ,4,2017,April,8,98,Saturday  ,4,Robbery,D55,62,East End-Danforth (62),43.6826973,-79.288002,11910
-79.372192400000017,43.6491318,90686,GO-2017618684,2017-04-08T04:00:00.000Z,2017-04-08T04:00:00.000Z,Commercial,1610,220,Robbery - Other,2017,April,8,98,Saturday  ,11,2017,April,8,98,Saturday  ,11,Robbery,D51,75,Church-Yonge Corridor (75),43.6491318,-79.3721924,11911
-79.597229,43.7332115,90703,GO-20161624791,2016-09-12T04:00:00.000Z,2016-09-12T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2016,September,12,256,Monday    ,23,2016,September,12,256,Monday    ,23,Robbery,D23,1,West Humber-Clairville (1),43.7332115,-79.597229,11912
-79.2961884,43.7092819,90706,GO-20161621637,2016-09-12T04:00:00.000Z,2016-09-12T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2016,September,12,256,Monday    ,13,2016,September,12,256,Monday    ,13,Robbery,D54,120,Clairlea-Birchmount (120),43.7092819,-79.2961884,11913
-79.5654144,43.7538185,90713,GO-2017805283,2017-04-08T04:00:00.000Z,2017-05-07T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,May,7,127,Sunday    ,20,2017,April,8,98,Saturday  ,12,Robbery,D31,21,Humber Summit (21),43.7538185,-79.5654144,11914
-79.4655991,43.707428,90717,GO-2017617168,2017-04-08T04:00:00.000Z,2017-04-08T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,April,8,98,Saturday  ,3,2017,April,8,98,Saturday  ,3,Robbery,D13,31,Yorkdale-Glen Park (31),43.707428,-79.4655991,11915
-79.3909302,43.6703262,90722,GO-2017622310,2017-04-08T04:00:00.000Z,2017-04-08T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,April,8,98,Saturday  ,22,2017,April,8,98,Saturday  ,22,Robbery,D53,95,Annex (95),43.6703262,-79.3909302,11916
-79.4645309,43.7634163,90723,GO-2017622323,2017-04-08T04:00:00.000Z,2017-04-08T04:00:00.000Z,Apartment,1610,130,Robbery - Home Invasion,2017,April,8,98,Saturday  ,23,2017,April,8,98,Saturday  ,22,Robbery,D32,34,Bathurst Manor (34),43.7634163,-79.4645309,11917
-79.4645309,43.7634163,90724,GO-2017622323,2017-04-08T04:00:00.000Z,2017-04-08T04:00:00.000Z,Apartment,1610,130,Robbery - Home Invasion,2017,April,8,98,Saturday  ,23,2017,April,8,98,Saturday  ,22,Robbery,D32,34,Bathurst Manor (34),43.7634163,-79.4645309,11918
-79.3003922,43.7805138,90736,GO-20171527149,2017-08-23T04:00:00.000Z,2017-08-23T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,August,23,235,Wednesday ,18,2017,August,23,235,Wednesday ,17,Robbery,D42,118,Tam O'Shanter-Sullivan (118),43.7805138,-79.3003922,11919
-79.3003922,43.7805138,90737,GO-20171527149,2017-08-23T04:00:00.000Z,2017-08-23T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,August,23,235,Wednesday ,18,2017,August,23,235,Wednesday ,17,Robbery,D42,118,Tam O'Shanter-Sullivan (118),43.7805138,-79.3003922,11920
-79.415924099999984,43.6836357,90738,GO-20171554393,2017-08-23T04:00:00.000Z,2017-08-28T04:00:00.000Z,Other,1610,200,Robbery - Mugging,2017,August,28,240,Monday    ,2,2017,August,23,235,Wednesday ,1,Robbery,D13,96,Casa Loma (96),43.6836357,-79.4159241,11921
-79.3934402,43.6527672,90741,GO-20171522462,2017-08-23T04:00:00.000Z,2017-08-23T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,August,23,235,Wednesday ,1,2017,August,23,235,Wednesday ,1,Robbery,D52    ,78,Kensington-Chinatown (78),43.6527672,-79.3934402,11922
-79.4427872,43.640995,90752,GO-2017294553,2017-02-16T05:00:00.000Z,2017-02-16T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,February,16,47,Thursday  ,15,2017,February,16,47,Thursday  ,15,Robbery,D11,86,Roncesvalles (86),43.640995,-79.4427872,11923
-79.2649841,43.725265499999985,90761,GO-2017296543,2017-02-16T05:00:00.000Z,2017-02-16T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,February,16,47,Thursday  ,21,2017,February,16,47,Thursday  ,17,Robbery,D41,124,Kennedy Park (124),43.7252655,-79.2649841,11924
-79.38311,43.6613731,90764,GO-2017296004,2017-02-16T05:00:00.000Z,2017-02-16T05:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,February,16,47,Thursday  ,20,2017,February,16,47,Thursday  ,20,Robbery,D51,75,Church-Yonge Corridor (75),43.6613731,-79.38311,11925
-79.4345169,43.6410294,90767,GO-2017296675,2017-02-16T05:00:00.000Z,2017-02-16T05:00:00.000Z,Apartment,1610,130,Robbery - Home Invasion,2017,February,16,47,Thursday  ,21,2017,February,16,47,Thursday  ,21,Robbery,D14,86,Roncesvalles (86),43.6410294,-79.4345169,11926
-79.2047806,43.7639694,90799,GO-20171559609,2017-08-28T04:00:00.000Z,2017-08-28T04:00:00.000Z,Outside,1610,220,Robbery - Other,2017,August,28,240,Monday    ,20,2017,August,28,240,Monday    ,19,Robbery,D43,137,Woburn (137),43.7639694,-79.2047806,11927
-79.3701248,43.6561661,90803,GO-20171554857,2017-08-28T04:00:00.000Z,2017-08-28T04:00:00.000Z,Apartment,1610,220,Robbery - Other,2017,August,28,240,Monday    ,6,2017,August,28,240,Monday    ,6,Robbery,D51,73,Moss Park (73),43.6561661,-79.3701248,11928
-79.4345169,43.6410294,90824,GO-2017297070,2017-02-16T05:00:00.000Z,2017-02-17T05:00:00.000Z,Apartment,1610,180,Robbery - Swarming,2017,February,17,48,Friday    ,1,2017,February,16,47,Thursday  ,1,Robbery,D14    ,86,Roncesvalles (86),43.6410294,-79.4345169,11929
-79.4345169,43.6410294,90825,GO-2017297070,2017-02-16T05:00:00.000Z,2017-02-17T05:00:00.000Z,Apartment,1610,220,Robbery - Other,2017,February,17,48,Friday    ,1,2017,February,16,47,Thursday  ,1,Robbery,D14    ,86,Roncesvalles (86),43.6410294,-79.4345169,11930
-79.511314400000018,43.6983452,89649,GO-2017231656,2017-02-06T05:00:00.000Z,2017-02-06T05:00:00.000Z,Apartment,1610,200,Robbery - Mugging,2017,February,6,37,Monday    ,16,2017,February,6,37,Monday    ,16,Robbery,D12,113,Weston (113),43.6983452,-79.5113144,11931
-79.3984146,43.6483269,89655,GO-2017231908,2017-02-06T05:00:00.000Z,2017-02-06T05:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,February,6,37,Monday    ,17,2017,February,6,37,Monday    ,17,Robbery,D14,78,Kensington-Chinatown (78),43.6483269,-79.3984146,11932
-79.3799744,43.6540642,89657,GO-2017232116,2017-02-06T05:00:00.000Z,2017-02-06T05:00:00.000Z,Commercial,1610,220,Robbery - Other,2017,February,6,37,Monday    ,17,2017,February,6,37,Monday    ,17,Robbery,D52,75,Church-Yonge Corridor (75),43.6540642,-79.3799744,11933
-79.4676743,43.6818962,89676,GO-20171322892,2017-07-23T04:00:00.000Z,2017-07-23T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,July,23,204,Sunday    ,15,2017,July,23,204,Sunday    ,15,Robbery,D12,110,Keelesdale-Eglinton West (110),43.6818962,-79.4676743,11934
-79.5468979,43.7162514,89678,GO-20171324727,2017-07-23T04:00:00.000Z,2017-07-23T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,July,23,204,Sunday    ,22,2017,July,23,204,Sunday    ,22,Robbery,D23,5,Elms-Old Rexdale (5),43.7162514,-79.5468979,11935
-79.3175964,43.7518044,89679,GO-20171324963,2017-07-23T04:00:00.000Z,2017-07-23T04:00:00.000Z,Outside,1610,100,Robbery With Weapon,2017,July,23,204,Sunday    ,23,2017,July,23,204,Sunday    ,23,Robbery,D33,45,Parkwoods-Donalda (45),43.7518044,-79.3175964,11936
-79.3175964,43.7518044,89680,GO-20171324963,2017-07-23T04:00:00.000Z,2017-07-23T04:00:00.000Z,Outside,1610,100,Robbery With Weapon,2017,July,23,204,Sunday    ,23,2017,July,23,204,Sunday    ,23,Robbery,D33,45,Parkwoods-Donalda (45),43.7518044,-79.3175964,11937
-79.2317581,43.7764397,89682,GO-20171319510,2017-07-23T04:00:00.000Z,2017-07-23T04:00:00.000Z,Outside,1610,220,Robbery - Other,2017,July,23,204,Sunday    ,0,2017,July,23,204,Sunday    ,0,Robbery,D43,137,Woburn (137),43.7764397,-79.2317581,11938
-79.3730621,43.6631927,89684,GO-20171322384,2017-07-23T04:00:00.000Z,2017-07-23T04:00:00.000Z,Other,1610,150,Robbery - Purse Snatch,2017,July,23,204,Sunday    ,14,2017,July,23,204,Sunday    ,14,Robbery,D51,71,Cabbagetown-South St.James Town (71),43.6631927,-79.3730621,11939
-79.3469543,43.7652893,89687,GO-20171323353,2017-07-23T04:00:00.000Z,2017-07-23T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,July,23,204,Sunday    ,17,2017,July,23,204,Sunday    ,17,Robbery,D33,45,Parkwoods-Donalda (45),43.7652893,-79.3469543,11940
-79.3950424,43.6454735,89692,GO-2017532859,2017-03-26T04:00:00.000Z,2017-03-26T04:00:00.000Z,Commercial,1610,100,Robbery With Weapon,2017,March,26,85,Sunday    ,3,2017,March,26,85,Sunday    ,3,Robbery,D14,77,Waterfront Communities-The Island (77),43.6454735,-79.3950424,11941
